time/iterations,long_mean,time/fps,rollout/ep_rew_mean,return_std,long_std,time/time_elapsed,short_std,return_mean,time/total_timesteps,short_mean,rollout/ep_len_mean,train/learning_rate,train/clip_range,train/clip_fraction,train/n_updates,train/approx_kl,train/entropy_loss,train/explained_variance,train/value_loss,train/loss,train/policy_gradient_loss,train/std
783,0.0006154019,236,1862.56,21.16438,0.017575968,6767,0.0140059125,174.94853,1603584,0.044062976,1000.0,1e-05,0.2,0.0396484375,7820,0.006054408,-7.174351467192173,0.4798033833503723,229.1014321565628,37.19088363647461,-0.003732956816384103,1.016175627708435
784,0.00062472443,236,1862.73,22.950064,0.019341603,6776,0.0166179,178.77467,1605632,0.045879863,1000.0,1e-05,0.2,0.065869140625,7830,0.0037188446,-7.1737416461110115,0.3812573552131653,271.0471192955971,33.02169418334961,-0.004926958607393317,1.0160444974899292
785,0.0006293023,236,1864.14,22.793938,0.015675211,6785,0.014096604,174.28839,1607680,0.04570004,1000.0,1e-05,0.2,0.057470703125,7840,0.0046271877,-7.173678919672966,0.5376063287258148,236.11742018461229,105.34473419189453,-0.0036135370755800977,1.0161221027374268
786,0.0006040528,236,1866.065,21.691032,0.017033106,6793,0.02059317,176.8486,1609728,0.0478748,1000.0,1e-05,0.2,0.04033203125,7850,0.004546686,-7.173873354494572,0.5471377968788147,232.164983946085,58.1286506652832,-0.004586978175211698,1.0160950422286987
787,0.00063107675,236,1867.855,21.336563,0.018594548,6802,0.012111071,173.18498,1611776,0.041975223,1000.0,1e-05,0.2,0.0658203125,7860,0.0076240543,-7.173650906980038,0.4634472727775574,247.93580030798913,301.817138671875,-0.005148639465915039,1.0160419940948486
788,0.0006215711,236,1870.605,21.563393,0.021819755,6810,0.01986769,177.10425,1613824,0.049243715,1000.0,1e-05,0.2,0.0494140625,7870,0.006825802,-7.1736437484622,0.4859214425086975,228.31099126935004,27.209047317504883,-0.0038447248487500476,1.0161287784576416
789,0.00064061244,236,1869.255,22.866804,0.016664643,6819,0.011491553,171.73985,1615872,0.04307042,1000.0,1e-05,0.2,0.100634765625,7880,0.0067497985,-7.173645152151584,0.48781079053878784,232.10813542604447,79.96178436279297,-0.005140044821018819,1.0160223245620728
790,0.000623576,236,1867.1075,22.73359,0.009569029,6828,0.015758883,173.7001,1617920,0.045187853,1000.0,1e-05,0.2,0.028271484375,7890,0.0043672407,-7.1732104703783985,0.5274442136287689,240.0704494059086,8.275014877319336,-0.000985190088977106,1.0159372091293335
791,0.00063326466,236,1865.355,22.055727,0.016536068,6836,0.016123647,166.81662,1619968,0.042999916,1000.0,1e-05,0.2,0.0708984375,7900,0.0064851576,-7.1723788022995,0.5426676571369171,232.71550320386888,93.0940933227539,-0.005075640871655196,1.0156410932540894
792,0.00081639644,236,1862.065,24.276188,0.024429653,6845,0.018099308,167.45935,1622016,0.042812333,1000.0,1e-05,0.2,0.087890625,7910,0.007596983,-7.171544542908668,0.4583543539047241,258.87013192772866,71.19817352294922,-0.005425322990049608,1.015642523765564
793,0.0006350923,236,1858.655,23.46933,0.017231494,6853,0.017069684,163.7694,1624064,0.042445946,1000.0,1e-05,0.2,0.0955078125,7920,0.0073838066,-7.17109435647726,0.4843083620071411,299.1352455675602,34.0259895324707,-0.00497224172577262,1.0154211521148682
794,0.0006200886,236,1857.49,21.93233,0.016041592,6862,0.018387206,164.6081,1626112,0.043535396,1000.0,1e-05,0.2,0.060009765625,7930,0.0072290213,-7.170286884903907,0.5990390479564667,217.55822424292563,94.54330444335938,-0.004421157549950294,1.0153212547302246
795,0.00064770144,236,1854.6825,22.527868,0.017906185,6871,0.013923733,165.61826,1628160,0.04670256,1000.0,1e-05,0.2,0.03544921875,7940,0.004131183,-7.169909532368183,0.5892997682094574,195.0663894891739,137.6144561767578,-0.0025479654272203335,1.0152889490127563
796,0.0005691078,236,1855.7425,21.004725,0.015026118,6879,0.013171534,168.20584,1630208,0.05152473,1000.0,1e-05,0.2,0.0525390625,7950,0.0067572948,-7.170777276158333,0.5940307080745697,197.44793831110002,93.71784973144531,-0.004163902142317965,1.015702724456787
797,0.00066532975,236,1854.5225,20.558329,0.017328504,6888,0.017178643,173.8161,1632256,0.04972329,1000.0,1e-05,0.2,0.06484375,7960,0.0063660135,-7.172028377652168,0.524470865726471,202.28176178336145,17.38945960998535,-0.0033666140589048155,1.015751838684082
798,0.00066045194,236,1855.1075,20.97736,0.020514594,6896,0.014177158,172.16501,1634304,0.0435529,1000.0,1e-05,0.2,0.044580078125,7970,0.0064581796,-7.172118516266346,0.5003870129585266,205.16199631094932,13.823423385620117,-0.0037597205198835583,1.0157854557037354
799,0.000656229,236,1855.645,21.976297,0.015921274,6905,0.019547362,171.70413,1636352,0.047899034,1000.0,1e-05,0.2,0.031787109375,7980,0.003959753,-7.171862629055977,0.46423596143722534,231.69208484888077,211.9819793701172,-0.0026497814746107907,1.0156917572021484
800,0.0006241705,236,1857.285,21.859793,0.015163731,6914,0.018752282,175.64204,1638400,0.04743938,1000.0,1e-05,0.2,0.04736328125,7990,0.006072915,-7.172063592076301,0.494182825088501,242.0930645942688,323.73211669921875,-0.0036399349599378185,1.0157909393310547
801,0.00064377225,236,1857.1375,22.23619,0.016774625,6922,0.016514385,175.74783,1640448,0.046570957,1000.0,1e-05,0.2,0.0716796875,8000,0.0062643094,-7.171976888179779,0.5094314813613892,230.02330595254898,218.25726318359375,-0.004726773116271943,1.0156606435775757
802,0.0006234292,236,1856.96,23.162327,0.015978634,6931,0.018934883,173.18597,1642496,0.04374148,1000.0,1e-05,0.2,0.05888671875,8010,0.0053439527,-7.172112329304218,0.5433918833732605,224.0175337433815,12.727665901184082,-0.003570892607967835,1.0158721208572388
803,0.0006345733,236,1857.7975,21.146341,0.013881713,6939,0.01170153,168.1755,1644544,0.048885025,1000.0,1e-05,0.2,0.046337890625,8020,0.0060436507,-7.172190815210342,0.5546317994594574,234.15780435800554,74.02865600585938,-0.003999019057664555,1.0157238245010376
804,0.00061843346,236,1859.28,21.197624,0.01678713,6948,0.01115878,170.17175,1646592,0.045568556,1000.0,1e-05,0.2,0.053271484375,8030,0.0027184435,-7.1718274906277655,0.4852105975151062,227.16884511113167,441.6615295410156,-0.0024378824891755357,1.0156710147857666
805,0.00063441426,236,1860.4375,23.583538,0.016366722,6957,0.015970593,174.9678,1648640,0.049326666,1000.0,1e-05,0.2,0.038037109375,8040,0.0051478464,-7.171596732735634,0.5464181900024414,198.86623007059097,13.9618558883667,-0.0019781760463956745,1.0156872272491455
806,0.0006385899,236,1859.9575,22.22002,0.014524124,6965,0.018210234,169.979,1650688,0.042718057,1000.0,1e-05,0.2,0.0818359375,8050,0.0075750807,-7.171314068138599,0.5723971426486969,235.48162838816643,25.790245056152344,-0.006480425494373776,1.0155457258224487
807,0.0006383904,236,1857.8625,24.813354,0.017559122,6974,0.016238643,169.41577,1652736,0.044539012,1000.0,1e-05,0.2,0.052880859375,8060,0.0056575174,-7.170551419258118,0.555464893579483,216.4724782049656,69.6340103149414,-0.0032423659300548024,1.01534104347229
808,0.0006414347,236,1856.605,21.452797,0.0172545,6982,0.018468436,170.0546,1654784,0.04346107,1000.0,1e-05,0.2,0.066015625,8070,0.0059321066,-7.169953839480877,0.655497282743454,203.39032321572304,109.04354858398438,-0.005024386939476244,1.0153528451919556
809,0.00065457047,236,1855.4425,21.525707,0.018771868,6991,0.01880429,166.20978,1656832,0.04413201,1000.0,1e-05,0.2,0.040966796875,8080,0.0056808144,-7.170486691594124,0.5165283381938934,220.72381648421288,19.74489974975586,-0.0024965258897282185,1.0155842304229736
810,0.00066398305,236,1856.075,22.56977,0.018685076,7000,0.0122980205,169.24713,1658880,0.0462533,1000.0,1e-05,0.2,0.0494140625,8090,0.004983403,-7.170600980520248,0.540442168712616,206.999740087986,18.39643669128418,-0.0024310163920745254,1.0153039693832397
811,0.0006246316,236,1855.8125,20.741129,0.014755717,7008,0.014897216,169.05847,1660928,0.04693612,1000.0,1e-05,0.2,0.04677734375,8100,0.0052061356,-7.170847553014755,0.5821905136108398,208.2057578444481,111.33220672607422,-0.003172859738697298,1.0157402753829956
812,0.0006443863,236,1856.2275,21.266302,0.017540937,7017,0.018604875,170.61409,1662976,0.047198523,1000.0,1e-05,0.2,0.0640625,8110,0.0071747084,-7.1716061443090435,0.4915415048599243,217.26841733455657,25.18934440612793,-0.005548634103615768,1.0155584812164307
813,0.0008301344,236,1854.3125,23.99729,0.020499842,7026,0.0183881,167.8717,1665024,0.05143507,1000.0,1e-05,0.2,0.04609375,8120,0.005125547,-7.17090802937746,0.4960255026817322,223.87762907743453,41.185096740722656,-0.0032070767279947176,1.0154911279678345
814,0.00063490466,236,1856.455,21.498295,0.018112792,7034,0.0145372925,168.60072,1667072,0.051260643,1000.0,1e-05,0.2,0.084228515625,8130,0.009160701,-7.171223656833172,0.46075111627578735,308.42649495601654,20.880979537963867,-0.005018750304589048,1.0156776905059814
815,0.00069137115,236,1853.33,22.259523,0.018556317,7043,0.016504442,166.88806,1669120,0.047894306,1000.0,1e-05,0.2,0.057275390625,8140,0.005480989,-7.1717457011342045,0.52261021733284,215.79083701968193,75.6401596069336,-0.00411633970506955,1.0157060623168945
816,0.00057759916,236,1851.515,22.188528,0.01616447,7051,0.0132852,165.61417,1671168,0.04512708,1000.0,1e-05,0.2,0.074560546875,8150,0.0074827718,-7.1720546871423725,0.5610604584217072,214.44845746457577,480.0504150390625,-0.0052440369719988665,1.015794038772583
817,0.00071044796,236,1849.5775,22.196613,0.019989023,7060,0.019160977,169.92917,1673216,0.049429126,1000.0,1e-05,0.2,0.06337890625,8160,0.0043431465,-7.172578676044941,0.5393608212471008,222.98636842966079,75.82764434814453,-0.0034919667232315987,1.0159035921096802
818,0.0006510655,236,1849.47,21.370867,0.0187743,7068,0.016166085,167.56322,1675264,0.047643878,1000.0,1e-05,0.2,0.048388671875,8170,0.0041121542,-7.1725582256913185,0.6230910122394562,181.53473097085953,88.97045135498047,-0.0032408351748017595,1.0158153772354126
819,0.0005700574,236,1850.3675,23.031055,0.016295176,7077,0.015904551,165.40884,1677312,0.045323372,1000.0,1e-05,0.2,0.07998046875,8180,0.005566803,-7.17214277535677,0.5559416115283966,198.77152931690216,20.837486267089844,-0.005338179123646114,1.01577889919281
820,0.0007266068,236,1848.2525,22.168566,0.014867221,7086,0.013313323,168.99864,1679360,0.04661262,1000.0,1e-05,0.2,0.03115234375,8190,0.0042673787,-7.172424452006817,0.5489299893379211,229.1650821208954,136.21514892578125,-0.003353151073679328,1.01591956615448
821,0.00067318254,236,1847.0225,22.57236,0.016644856,7094,0.013552168,166.74739,1681408,0.045518506,1000.0,1e-05,0.2,0.01962890625,8200,0.0045991205,-7.173077054321766,0.5542919337749481,217.41622282862664,114.04542541503906,-0.0015509652221226133,1.0160338878631592
822,0.00066467724,236,1843.8225,22.075096,0.01998992,7103,0.016477672,168.41507,1683456,0.048478898,1000.0,1e-05,0.2,0.0822265625,8210,0.0064823125,-7.1731138423085214,0.5889079570770264,206.87109917402267,337.39837646484375,-0.006046285081538372,1.0158611536026
823,0.00065445376,236,1840.8575,21.541616,0.017015086,7111,0.017574215,162.81696,1685504,0.05291811,1000.0,1e-05,0.2,0.087890625,8220,0.0076155514,-7.173300789296627,0.5303277969360352,224.91437907218932,111.040771484375,-0.0046960293897427615,1.0161536931991577
824,0.0006433587,236,1839.085,22.109474,0.02021999,7120,0.017044045,164.64816,1687552,0.050265297,1000.0,1e-05,0.2,0.039794921875,8230,0.0055235093,-7.174514244496822,0.5603168904781342,201.00784133076667,165.7383270263672,-0.0023088180139893668,1.0163414478302002
825,0.00067573984,237,1836.1475,23.219412,0.016114451,7129,0.013018134,161.68802,1689600,0.041019946,1000.0,1e-05,0.2,0.07822265625,8240,0.008089047,-7.174096699059009,0.5978580713272095,195.60578082799913,27.696842193603516,-0.005189251752744895,1.0160435438156128
826,0.0006715022,236,1830.425,22.137617,0.017366562,7137,0.016489001,159.72961,1691648,0.045830946,1000.0,1e-05,0.2,0.054345703125,8250,0.007076962,-7.1733981102705,0.641959547996521,189.69123754501342,11.562511444091797,-0.004734934555017389,1.0160131454467773
827,0.0006516188,236,1824.805,23.596992,0.017211597,7146,0.016350094,163.08719,1693696,0.049677856,1000.0,1e-05,0.2,0.070703125,8260,0.0060294997,-7.173205758631229,0.576112687587738,205.63278312087058,43.746917724609375,-0.003936212058761157,1.0158981084823608
828,0.0006230676,237,1823.0825,21.299753,0.015201694,7154,0.016089793,162.10779,1695744,0.04675529,1000.0,1e-05,0.2,0.046435546875,8270,0.0061730053,-7.172850227355957,0.6098835170269012,212.32058213949205,83.50643157958984,-0.005201809518621303,1.0159424543380737
829,0.00064694573,237,1822.4975,21.100319,0.017381487,7163,0.017155614,164.01945,1697792,0.047407016,1000.0,1e-05,0.2,0.03955078125,8280,0.0054066894,-7.172669793665409,0.5720999538898468,191.48942216038705,413.588134765625,-0.0029888075063354337,1.0157785415649414
830,0.0006309709,237,1821.6275,22.692547,0.017760007,7172,0.019243281,165.34813,1699840,0.04679918,1000.0,1e-05,0.2,0.055810546875,8290,0.005508554,-7.171891310811043,0.5525516867637634,196.493956053257,308.7869567871094,-0.0034859377177781426,1.0156019926071167
831,0.00066248013,237,1821.025,22.219181,0.017184025,7180,0.015068597,160.05338,1701888,0.04615338,1000.0,1e-05,0.2,0.059326171875,8300,0.0057512764,-7.171526992321015,0.5651578903198242,220.91285841464997,60.8326301574707,-0.002660523389931768,1.0156805515289307
832,0.0006482741,237,1817.0575,22.079546,0.0150707215,7189,0.018002098,161.94331,1703936,0.04466623,1000.0,1e-05,0.2,0.073828125,8310,0.0075768754,-7.171423405408859,0.5973764955997467,196.21998646259308,156.5279083251953,-0.0033421870233723895,1.015549898147583
833,0.00063135056,237,1815.6425,23.767162,0.018073639,7197,0.01742225,166.29356,1705984,0.044202972,1000.0,1e-05,0.2,0.062548828125,8320,0.0053170845,-7.1709062397480015,0.5120526254177094,228.86340684890746,18.88977813720703,-0.0052228024607757105,1.0154364109039307
834,0.0008101089,237,1812.9575,23.545458,0.02068855,7206,0.019275112,166.59796,1708032,0.05054715,1000.0,1e-05,0.2,0.01865234375,8330,0.0020302446,-7.1707605317234995,0.6215246617794037,208.95620458722115,260.0981140136719,-0.0017694591719191522,1.0155435800552368
835,0.0006347778,237,1809.9225,23.398504,0.014562852,7215,0.015419072,158.12701,1710080,0.04199155,1000.0,1e-05,0.2,0.07998046875,8340,0.00935858,-7.171138799190521,0.43983227014541626,299.67223266363146,38.35879135131836,-0.0036666532716481013,1.0156173706054688
836,0.0006917179,237,1809.385,22.947212,0.0156528,7223,0.016552782,161.2611,1712128,0.05007189,1000.0,1e-05,0.2,0.08505859375,8350,0.007482089,-7.171237005293369,0.645770937204361,189.68179812431336,80.59188842773438,-0.007199039091938175,1.0155686140060425
837,0.0006549003,237,1807.095,21.624851,0.01743331,7232,0.013003851,159.24823,1714176,0.045533642,1000.0,1e-05,0.2,0.053369140625,8360,0.007173432,-7.170909878611565,0.6404021680355072,187.84805045127868,9.156065940856934,-0.0029888567994930783,1.0155028104782104
838,0.0006789703,237,1808.43,23.601797,0.020389352,7240,0.020141006,163.02147,1716224,0.05084961,1000.0,1e-05,0.2,0.093408203125,8370,0.0069891955,-7.1701021760702135,0.5274181067943573,213.43345710635185,20.869794845581055,-0.00577758852741681,1.0152561664581299
839,0.0006411915,237,1807.3225,21.364153,0.0161345,7249,0.015173472,161.60179,1718272,0.047707953,1000.0,1e-05,0.2,0.05380859375,8380,0.005815098,-7.169595319032669,0.6298278868198395,200.4057309627533,25.322866439819336,-0.005526577567798086,1.015234351158142
840,0.0006992692,237,1805.75,21.477465,0.016968241,7258,0.015632363,165.61415,1720320,0.047265083,1000.0,1e-05,0.2,0.074609375,8390,0.0066561988,-7.168859048187732,0.5087518990039825,221.81307767629625,19.0819034576416,-0.005002289189724252,1.0149399042129517
841,0.0006690061,237,1805.495,20.61774,0.01867983,7266,0.021705415,161.94319,1722368,0.047776848,1000.0,1e-05,0.2,0.036962890625,8400,0.004505828,-7.167417277395725,0.5417280793190002,208.4094324886799,230.50360107421875,-0.001287832367233932,1.0146334171295166
842,0.0006641882,237,1803.65,20.406803,0.013227929,7275,0.016451867,164.31653,1724416,0.04398366,1000.0,1e-05,0.2,0.0869140625,8410,0.0067436947,-7.1661178573966025,0.47463518381118774,217.94251563549042,78.91597747802734,-0.004273801323142834,1.0144554376602173
843,0.0006735467,237,1800.185,21.436876,0.017934093,7284,0.0151839955,158.16223,1726464,0.04642863,1000.0,1e-05,0.2,0.053955078125,8420,0.006009097,-7.165760785341263,0.469016432762146,218.01389735937119,36.59906768798828,-0.0030975278350524604,1.014504313468933
844,0.0006246917,237,1799.06,20.030218,0.016360933,7292,0.013179599,164.11789,1728512,0.04576178,1000.0,1e-05,0.2,0.0380859375,8430,0.0054800105,-7.165421490371227,0.5614714920520782,198.68917860388757,137.96774291992188,-0.00348702376941219,1.0143593549728394
845,0.0006799516,237,1793.3275,19.661818,0.018679611,7301,0.019203482,160.30447,1730560,0.048190273,1000.0,1e-05,0.2,0.06142578125,8440,0.0072549595,-7.16553508490324,0.46639078855514526,208.81107676029205,21.608884811401367,-0.0029621131980093196,1.0145212411880493
846,0.00066714175,237,1787.13,20.169353,0.017284956,7310,0.015901947,157.13016,1732608,0.047400743,1000.0,1e-05,0.2,0.058544921875,8450,0.0045620897,-7.1653437033295635,0.48990166187286377,194.18764442801475,52.40494155883789,-0.004593884482164867,1.0143474340438843
847,0.0006530186,237,1781.8275,19.072868,0.018956168,7319,0.017673567,152.28381,1734656,0.0449286,1000.0,1e-05,0.2,0.06142578125,8460,0.0036677923,-7.164739002287388,0.4892923831939697,204.41599093675615,131.583740234375,-0.003218958375509828,1.014194130897522
848,0.00066298025,236,1777.045,19.713844,0.019734418,7327,0.023765787,156.71545,1736704,0.048943873,1000.0,1e-05,0.2,0.037451171875,8470,0.004924739,-7.164405225217342,0.5219805836677551,170.78137862682343,42.06439971923828,-0.003485151773202233,1.0142539739608765
849,0.0006479899,236,1771.8575,19.931011,0.016236257,7336,0.013430128,159.31207,1738752,0.050399743,1000.0,1e-05,0.2,0.05849609375,8480,0.0045061936,-7.1639151066541675,0.43463391065597534,217.0623040676117,83.68476867675781,-0.0036506435048067943,1.0139778852462769
850,0.00066024787,236,1768.84,20.417246,0.018012822,7345,0.018919377,154.87833,1740800,0.046434835,1000.0,1e-05,0.2,0.047021484375,8490,0.005379364,-7.162372481822968,0.49472272396087646,197.54620360136033,18.912397384643555,-0.0029903393267886715,1.0136406421661377
851,0.0006585849,236,1766.4225,19.970268,0.016509004,7353,0.014338549,154.23398,1742848,0.03908489,1000.0,1e-05,0.2,0.064013671875,8500,0.005977207,-7.161075447499752,0.5364296138286591,190.86158775091172,90.07152557373047,-0.004641561766038649,1.013473391532898
852,0.00064475124,236,1762.7175,20.04581,0.014774523,7362,0.018639257,157.03847,1744896,0.04382766,1000.0,1e-05,0.2,0.084033203125,8510,0.007984689,-7.160133323073387,0.5116515159606934,193.47416285276412,83.6667251586914,-0.0056761298357741906,1.0132180452346802
853,0.0006388468,236,1760.0725,19.940245,0.015539176,7371,0.019239964,158.50229,1746944,0.04640121,1000.0,1e-05,0.2,0.0486328125,8520,0.004425545,-7.158971737325191,0.5126284062862396,194.07646277546883,123.02842712402344,-0.0034907168883364648,1.0130687952041626
854,0.0006482381,236,1757.0625,20.831596,0.015726568,7379,0.014325747,156.22626,1748992,0.04617972,1000.0,1e-05,0.2,0.106494140625,8530,0.009047012,-7.158082801103592,0.4993441700935364,196.09462429285048,37.93094253540039,-0.006895091009209864,1.0128315687179565
855,0.0008644862,236,1754.6075,22.150873,0.018509852,7388,0.018879535,156.19383,1751040,0.04648075,1000.0,1e-05,0.2,0.073779296875,8540,0.007797163,-7.157792566716671,0.5313111543655396,201.77711259126664,10.892419815063477,-0.004053707540151663,1.012966513633728
856,0.0006472488,236,1754.9275,20.247269,0.01899305,7397,0.019117422,158.82803,1753088,0.044938482,1000.0,1e-05,0.2,0.079833984375,8550,0.007431321,-7.1585592269897464,0.47720903158187866,253.08975853323938,18.17594337463379,-0.006689701779396273,1.0131222009658813
857,0.0005540074,236,1753.285,20.058022,0.01687055,7406,0.019203758,163.85907,1755136,0.051976155,1000.0,1e-05,0.2,0.060693359375,8560,0.0071836505,-7.159312804043293,0.48708975315093994,204.1826634466648,20.595867156982422,-0.003177895297994837,1.0132578611373901
858,0.00062536355,236,1753.715,19.492176,0.017779486,7414,0.013849309,162.24097,1757184,0.04292938,1000.0,1e-05,0.2,0.062255859375,8570,0.007039343,-7.159016424417496,0.5131447613239288,193.48886480927467,51.484519958496094,-0.005055806142627262,1.0130465030670166
859,0.0006777232,236,1751.495,20.965315,0.018654576,7423,0.022848405,162.77362,1759232,0.0461662,1000.0,1e-05,0.2,0.038037109375,8580,0.0043848297,-7.158397603034973,0.4176279902458191,215.3863047659397,163.34848022460938,-0.0027512320142704994,1.0129694938659668
860,0.00068812317,236,1751.5675,20.24373,0.014722723,7432,0.010869944,161.42374,1761280,0.045239657,1000.0,1e-05,0.2,0.068017578125,8590,0.006336838,-7.158080290257931,0.505212813615799,209.77346254587172,15.151068687438965,-0.005089414364192635,1.0129483938217163
861,0.00065665296,236,1750.2575,19.865623,0.014345358,7440,0.015302381,162.72409,1763328,0.041691788,1000.0,1e-05,0.2,0.07978515625,8600,0.0076869,-7.157811436057091,0.5448877513408661,183.10446591377257,31.738481521606445,-0.005677366166491993,1.0128592252731323
862,0.0006533755,236,1749.74,19.969128,0.020325452,7449,0.014216577,162.08429,1765376,0.047520865,1000.0,1e-05,0.2,0.063330078125,8610,0.0055990675,-7.157884055376053,0.44735318422317505,211.9231242477894,216.9021759033203,-0.004033552063629031,1.0129616260528564
863,0.0006492551,236,1746.6075,19.504683,0.017508449,7457,0.015777642,161.3934,1767424,0.04490933,1000.0,1e-05,0.2,0.02822265625,8620,0.0041330447,-7.157169030606747,0.5085815787315369,191.425577634573,156.8547821044922,-0.0022031142056221143,1.0125653743743896
864,0.00064770767,236,1745.02,20.066986,0.018015146,7466,0.0141994385,161.45361,1769472,0.043792326,1000.0,1e-05,0.2,0.05458984375,8630,0.0049609626,-7.156418433785438,0.49183374643325806,190.5808141231537,220.9323272705078,-0.004141822576639242,1.0127276182174683
865,0.00062525866,236,1745.415,19.355265,0.014497426,7475,0.012349642,163.2807,1771520,0.04821416,1000.0,1e-05,0.2,0.019775390625,8640,0.0032514138,-7.1580511897802355,0.4717594385147095,208.2888301372528,19.685277938842773,-0.0012997307465411722,1.013206958770752
866,0.00061937363,236,1745.4775,21.112316,0.016590703,7483,0.019124657,162.91367,1773568,0.04677088,1000.0,1e-05,0.2,0.0623046875,8650,0.0050525274,-7.1588243082165715,0.422788143157959,214.44351226091385,16.910572052001953,-0.004139707650756464,1.0130418539047241
867,0.0006305704,236,1744.4775,19.983816,0.016662227,7492,0.01929151,162.32196,1775616,0.04515197,1000.0,1e-05,0.2,0.11630859375,8660,0.008965258,-7.158259263634681,0.558813214302063,192.7558830678463,75.46085357666016,-0.006802477579913102,1.013066291809082
868,0.0006378473,236,1742.4875,20.10624,0.016108625,7501,0.015530804,162.01987,1777664,0.04364928,1000.0,1e-05,0.2,0.084619140625,8670,0.0072558047,-7.157900020480156,0.44742488861083984,215.32775771021844,48.852691650390625,-0.006127007215400227,1.0127887725830078
869,0.0006110268,236,1742.5925,20.336782,0.018768692,7509,0.0137987025,161.28897,1779712,0.049748853,1000.0,1e-05,0.2,0.102685546875,8680,0.008820692,-7.156869404017925,0.4930049777030945,200.8300932943821,84.79704284667969,-0.005948933705803938,1.012677550315857
870,0.0006333474,236,1744.1225,19.560562,0.013910425,7518,0.0150622185,163.3718,1781760,0.047590043,1000.0,1e-05,0.2,0.04716796875,8690,0.005933766,-7.156043045222759,0.4957311153411865,205.34006000757216,176.57437133789062,-0.00378800839825999,1.0124424695968628
871,0.0006409634,236,1744.8475,21.155365,0.014628526,7527,0.013356421,161.9525,1783808,0.04954142,1000.0,1e-05,0.2,0.044091796875,8700,0.005371271,-7.155049319565296,0.4755125641822815,199.64345048666002,296.4451599121094,-0.0027566599426791074,1.012231707572937
872,0.0006454118,236,1746.7825,20.560638,0.021574527,7535,0.012910099,159.54495,1785856,0.049812928,1000.0,1e-05,0.2,0.076904296875,8710,0.00792884,-7.154187390208245,0.5694011151790619,187.77258858680725,72.71502685546875,-0.005660528036241885,1.012094497680664
873,0.0006442453,236,1745.39,21.283245,0.020874858,7544,0.0099949995,157.73788,1787904,0.044137046,1000.0,1e-05,0.2,0.060693359375,8720,0.005290488,-7.154188901185989,0.5338795781135559,193.43803050518036,48.73312759399414,-0.0035053710773354394,1.0122604370117188
874,0.0006363378,236,1746.465,21.621317,0.016490601,7553,0.019422399,160.74915,1789952,0.04642511,1000.0,1e-05,0.2,0.0642578125,8730,0.00791146,-7.154611751437187,0.5255704522132874,208.60674379467963,53.22174072265625,-0.004711078738910146,1.0123076438903809
875,0.00065451174,236,1747.67,23.773611,0.015456202,7561,0.018870113,154.53085,1792000,0.044470843,1000.0,1e-05,0.2,0.06376953125,8740,0.0065626316,-7.154285930097103,0.5164709091186523,223.4546902000904,94.04000854492188,-0.00433518935169559,1.0121047496795654
876,0.0008601983,236,1748.9775,21.506496,0.018565085,7570,0.019714184,159.11575,1794048,0.05283352,1000.0,1e-05,0.2,0.04013671875,8750,0.00488322,-7.154418715834618,0.5172823667526245,269.6219710111618,192.0496368408203,-0.004222635857877322,1.0123456716537476
877,0.00063611986,236,1749.59,22.393688,0.014301581,7578,0.011379349,159.14851,1796096,0.045419686,1000.0,1e-05,0.2,0.079736328125,8760,0.006077313,-7.154840914905071,0.6046456098556519,178.13601943850517,54.523223876953125,-0.005087023982196115,1.0122473239898682
878,0.0006039322,236,1749.5175,22.407988,0.019397391,7587,0.012402291,155.79309,1798144,0.040377263,1000.0,1e-05,0.2,0.104150390625,8770,0.007832571,-7.15473992228508,0.5822082161903381,207.27112501859665,196.24339294433594,-0.010026374892913737,1.0123523473739624
879,0.0006140828,236,1750.245,20.329638,0.018987393,7596,0.0121657485,161.86562,1800192,0.04650924,1000.0,1e-05,0.2,0.069287109375,8780,0.006794542,-7.155423791706562,0.6031697988510132,189.97955344319342,148.79261779785156,-0.006582343898480758,1.0125359296798706
880,0.00066003966,236,1751.305,20.61073,0.017472561,7604,0.017476507,162.49289,1802240,0.04888112,1000.0,1e-05,0.2,0.055908203125,8790,0.0073117046,-7.155734512209892,0.5379808247089386,187.237048381567,34.89818572998047,-0.00401461552537512,1.0124787092208862
881,0.00066944445,236,1755.0775,20.18019,0.019236363,7613,0.012894822,166.4371,1804288,0.044970825,1000.0,1e-05,0.2,0.079150390625,8800,0.006695549,-7.155271385610104,0.5045269727706909,207.14225169420243,80.80862426757812,-0.005139081183006056,1.0122698545455933
882,0.0006459105,236,1756.795,20.99991,0.016471278,7622,0.015326272,168.13322,1806336,0.04875791,1000.0,1e-05,0.2,0.09267578125,8810,0.0074446034,-7.153975357115269,0.4435623288154602,220.19299079179763,16.764480590820312,-0.0062372822721954435,1.012011170387268
883,0.0006476867,236,1757.3,20.544388,0.014929793,7630,0.015844679,166.43448,1808384,0.049090732,1000.0,1e-05,0.2,0.0498046875,8820,0.006831332,-7.152538800239563,0.49425339698791504,220.6203869998455,34.80485534667969,-0.004424940669559873,1.0117406845092773
884,0.0007091124,236,1759.4325,20.540749,0.018681053,7639,0.022929957,162.61797,1810432,0.047713213,1000.0,1e-05,0.2,0.05703125,8830,0.0067763664,-7.1514860689640045,0.5149041414260864,199.29665429592131,98.14054870605469,-0.0026241470215609295,1.0115879774093628
