long_mean,return_mean,time/total_timesteps,short_mean,long_std,rollout/ep_rew_mean,return_std,time/iterations,time/fps,short_std,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/std,train/clip_range,train/learning_rate,train/explained_variance,train/value_loss
0.0005225894,152.58652,153600,0.037159987,0.016559066,1546.38,18.502167,75,142,0.014563073,1078,1000.0,740,-7.12983934879303,-0.0025630831893067806,37.006683349609375,0.004989231,0.02392578125,1.007256269454956,0.2,1e-05,0.25578033924102783,253.09379197359084
0.00058019056,149.0057,155648,0.038422428,0.016473321,1550.2575,18.358412,76,142,0.017377902,1094,1000.0,750,-7.131155489385128,-0.004404240992153063,93.22904205322266,0.0061074137,0.055419921875,1.007370948791504,0.2,1e-05,0.2677783966064453,245.72445911169052
0.00055303774,150.40074,157696,0.0354781,0.016246745,1555.3875,18.384315,77,142,0.010209537,1110,1000.0,760,-7.1306327059865,-0.0038407606742111968,210.48875427246094,0.0049970895,0.045703125,1.0070669651031494,0.2,1e-05,0.2811982035636902,234.85209087729453
0.0006822387,148.74341,159744,0.036773406,0.01815889,1554.945,19.608868,78,141,0.012061172,1127,1000.0,770,-7.130274596810341,-0.0013877396224415862,46.4498176574707,0.004568272,0.02353515625,1.0072530508041382,0.2,1e-05,0.22234606742858887,255.18846756219864
0.00058858376,151.19824,161792,0.041016266,0.018865736,1559.4875,18.370634,79,141,0.019355204,1143,1000.0,780,-7.130741873383522,-0.006469678033317905,41.91252899169922,0.0074924366,0.063330078125,1.007263422012329,0.2,1e-05,0.30197715759277344,254.22618077993394
0.0005237255,152.79688,163840,0.03434075,0.016680233,1563.0075,18.097153,80,141,0.011225341,1158,1000.0,790,-7.131674759089947,-0.0030446860822848977,58.00685119628906,0.005580715,0.032373046875,1.007624626159668,0.2,1e-05,0.28245413303375244,235.7629705429077
0.00046719305,156.66772,165888,0.040014062,0.015984204,1564.6225,17.668373,81,141,0.019991122,1173,1000.0,800,-7.132049977779388,-0.004314133938169107,81.63726806640625,0.007427002,0.050390625,1.0073673725128174,0.2,1e-05,0.25547146797180176,238.6528376162052
0.00047684408,150.19415,167936,0.04025465,0.015791388,1569.79,17.677505,82,141,0.021880303,1188,1000.0,810,-7.131962099671364,-0.0023140967314247973,85.34991455078125,0.0038183709,0.01806640625,1.007675051689148,0.2,1e-05,0.15922152996063232,255.4856924176216
0.000510747,150.18819,169984,0.036753744,0.015027492,1571.215,18.092411,83,141,0.016156098,1203,1000.0,820,-7.133391350507736,-0.0027360116626368837,197.37237548828125,0.004172773,0.027392578125,1.0078905820846558,0.2,1e-05,0.234563946723938,231.99851702451707
0.0008172806,148.97534,172032,0.03285504,0.021305138,1577.57,21.14781,84,141,0.018605541,1218,1000.0,830,-7.133701881766319,-0.001748997822869569,19.98058319091797,0.004925319,0.02353515625,1.0077691078186035,0.2,1e-05,0.2860828638076782,226.5077670991421
